country,year,energy_type,production_(gwh),installed_capacity_(mw),investments_(usd),population,gdp,energy_consumption,co2_emissions,renewable_energy_jobs,average_annual_temperature,annual_rainfall,solar_irradiance,wind_speed,hydro_potential,geothermal_potential,biomass_availability,energy_storage_capacity,electricity_prices,urbanization_rate,industrialization_rate,proportion_of_energy_from_renewables
Japan,2022,Solar,16315.651648547007,23427.41530761916,7510715682.24535,1446819588,176320441076623.44,707008.0476950527,134921.53458466454,774037,-6.434783525088602,1770.089917257695,126.50241060090131,6.191128146578381,95.6211887711523,87.56792257961939,51.78274668920254,973.847301721888,0.3542769433868047,6.011968064165929,30.298120058379297,14.686595366977285
Australia,2023,Geothermal,30625.75257613328,31181.4800617936,8733782710.788193,759359537,145597167187347.16,500615.6424297965,303974.4362362295,692344,26.97757210824534,1154.9214564992876,272.88743842414266,0.256599793870399,24.45145880554536,60.849660080944815,72.86917931869826,710.5160858744806,0.161082365667438,50.90618410469182,44.86938550555648,76.25579303535962
France,2019,Hydro,20740.335785176238,28299.98775348167,5766505603.078567,598112507,29857236994643.785,717277.1229735024,646703.4124969845,88578,1.9119253863396055,615.7327227376637,159.76785800475815,10.636105940024002,42.19013588130836,61.72430177154197,33.888139560250465,533.5997468058738,0.3828719662966552,67.43628641283902,32.859238266992655,25.080318255048414
China,2005,Wind,79370.7356007841,22667.184615107024,9061672310.64475,1148186820,99438241138690.5,919353.3137328628,506557.8070521368,702572,33.11531026666415,1407.872199463702,277.1755685370065,13.942452380006204,49.9318333572156,36.91129148196251,49.01295529502174,961.4633076881174,0.213507501361264,43.08944018581262,21.961035829508766,75.06591878530601
Japan,2013,Hydro,98948.02026170664,45341.69735534378,9311499442.268444,446445323,67123756759626.74,641957.1630918229,981952.4071423776,60823,34.95798264933679,800.3843090542244,130.04982246306162,3.939211564294239,39.51900856735537,29.180251544751947,61.99135524330514,786.8880828189682,0.1603537241146063,11.205075112667462,38.45360721946452,39.81395587222652
India,2021,Wind,38595.7759925048,10205.859366024368,7343940401.547325,440186421,59613622532995.26,556608.085748791,854425.6833944453,800480,10.950881772240384,1104.7914673879768,109.54019723142932,5.708071993312424,93.7563860797276,61.65690963559406,49.38242724018648,862.7902096575808,0.2388254269585003,67.67307336625954,4.132783563567932,57.22631154686376
France,2005,Geothermal,61549.26705831384,9839.324051478014,5688318832.230625,210536286,155814283311309.97,209962.95925226613,342870.1029544604,859785,12.106300887171276,2441.9582425573158,205.98265584672708,13.062387019805936,4.639976640445664,83.68014758015096,38.11165045129885,381.8268239197925,0.4264118536276322,76.81465493541052,48.62088726947104,73.93135487042638
Brazil,2017,Solar,70014.14065963989,2742.019332301077,7421727206.230825,755571419,17260875219849.629,574143.059426872,166604.0450641889,546706,35.63107075216063,1196.0485276039467,132.72734320351557,10.783359129032704,63.45630316009206,37.123142621684565,39.64643721745288,101.738774236866,0.1486962054186394,4.96220188352845,74.78566237578981,49.46752717065797
USA,2000,Solar,10612.035580570786,45979.17243802856,3415485961.611893,615087478,181857698602779.03,787155.3433891871,318112.49944580096,464691,29.72525730753776,685.115282340561,216.26915408221896,14.438878435592084,65.39519801532842,49.87792687060018,23.274029931077106,115.17726340088636,0.2505857347271282,86.83727105305057,8.363097601966608,26.402023779915407
Australia,2005,Biomass,81527.83273469658,17485.604462818086,1029600540.2498076,83577145,115620246653266.22,30913.44370515739,202571.7143890304,483564,38.380531590524186,1497.5825415724737,257.8061920464711,14.83125517135016,56.99590120938325,73.80157199694838,12.312133030800842,238.6386102889838,0.150038949774912,84.71728141585807,69.34283280433611,41.76628289003808
India,2011,Solar,14692.073648770644,27742.145599349165,7512043978.66201,1174223294,105925355245026.64,171848.59460945282,990534.325314498,680427,11.36194912358928,2065.270316532066,197.0903254988744,4.199760274999483,41.05857653099837,9.250132273791344,35.56474781781893,969.7704201107252,0.2885285460287142,31.857639155049988,20.920700830998108,56.376155769843415
USA,2007,Hydro,52208.2417176027,14344.082186843383,3944304467.2868056,1333298615,72722661724030.39,428876.7561509898,510571.6597613253,553060,20.575775621329537,2021.520824063458,183.1084306963164,2.810662019889264,92.122747803898,70.41866719607802,81.34592797162564,844.9226656027008,0.2925456513821902,16.52430718342709,82.0227114679706,26.226207563226723
Germany,2017,Wind,54734.90499534972,29036.88078127897,7516595532.886963,1025673494,191024835082505.12,374261.19639311946,21752.96041719186,512538,8.724835054332267,1394.7220867483186,227.49859993634425,13.88693545650906,77.26792119656679,89.24092565347766,67.0633459291758,227.33505481670463,0.2514697215489614,2.246845965865907,46.251471696067725,97.31640085309662
Brazil,2014,Solar,39272.264791440815,36977.65083149789,2257993386.1940494,1064403824,159117629461600.12,14386.152099012868,657329.3271168267,346751,28.713664436843903,929.3786211398084,287.8451485631584,2.42389606027825,94.53506706825507,86.13719213070613,81.9749787526355,329.77283351844886,0.1722127581487288,70.0554472395263,61.39268564013805,80.91544121005583
Canada,2023,Wind,43738.92855254627,41745.87340412143,4525105787.691194,1457753810,102321337015742.31,258084.14322825096,307118.4897304983,554375,13.13788610027132,2350.211407041128,232.2198759028206,12.817673921489558,39.60466327650391,22.023300251318144,8.168404860446433,869.3853080666643,0.1421957957808161,56.89419893851604,40.83245946883795,78.17299754402377
Germany,2018,Biomass,48230.72244354818,47981.181642855525,9949759072.209291,1041259645,51263350278040.56,321891.1989945514,421691.5434589054,462941,0.147152597273628,1520.096358284357,133.18866135601928,10.002995518880702,41.80442237818836,45.12482622602448,52.99917124136526,133.92587994311404,0.3861593950358496,32.50268872252453,37.17390249036271,73.43603472684337
Russia,2010,Biomass,85617.0166626861,36750.8695807901,1969213956.1740525,497585822,150791598482885.03,966086.4041669288,654711.6066886926,886845,1.8891719568923249,115.3383386121704,126.1581281841621,12.687459684233984,61.552440990445525,18.05047943122033,40.83656712377625,976.1531604519809,0.2345073556012546,73.32411395515138,74.40102856580721,99.476637384518
Japan,2014,Biomass,38772.96645260745,7895.213063808884,9905813185.584476,242578487,179038552447833.4,991106.6418934296,957252.6319663516,312688,26.597716805999887,721.458834148428,148.7549145883686,6.760867420096639,37.405510586092326,93.83674861336291,37.92270540070973,326.8635966036172,0.4421318043622534,82.47434978636848,78.90133436923318,61.79994025547839
France,2004,Hydro,39860.199413366514,12695.146653653876,164662736.79700628,1439734460,192060892170567.3,477839.5791964276,148167.9804551167,180459,12.856433108763124,720.1091861149887,298.75821449041666,11.49067899807866,80.974382234705,82.74737097590348,79.75556159412216,306.6070460438904,0.3827221910349781,12.778040962193128,5.233227345315705,7.192591326024367
Canada,2023,Hydro,31313.19716052852,16058.914231337569,4387924365.751924,1023827206,24704725360755.117,567444.9537812746,858589.2024951527,196372,5.11585473586819,1188.745625856943,156.46725916469128,10.942029204570265,14.491881713775012,20.785501816173547,65.42643146162658,602.5498692578742,0.147326165207977,6.279770111655747,44.95717822931887,50.22512591867647
Russia,2002,Solar,73882.38822747112,13779.814527980958,9058742818.52985,509470848,20113016251136.637,119947.12054718928,65351.31526510566,254994,34.699362247357286,1916.310822560377,203.42323271987635,14.543366094135276,18.91346048634146,31.46276145777125,56.00912746152025,609.0228076901569,0.4996732995697079,55.63511098828767,70.6752581427485,35.58409705619496
China,2003,Biomass,96337.523147375,18910.44243872516,5820906647.3625,706222205,124145673193412.44,152289.34839194934,829262.1546380832,260199,24.209297762144267,1176.7381175122691,188.6838549078901,0.2384728840939098,10.41537413771838,63.78635862036926,26.045326187115847,295.5706838977091,0.1340799675883933,28.16063455807009,85.97257783120911,34.86303024238568
France,2011,Wind,86452.42650996285,43943.254115137046,7666396267.730112,675418631,9415202807766.426,909003.936056882,116924.28860165233,233404,31.576989785302157,2893.347083990109,249.16741799545812,5.867287026501353,17.818856770200163,72.29553831545633,88.35541546551546,945.7285354525172,0.3200565236468581,72.6535547498568,23.67977306198411,88.86569756558002
USA,2019,Geothermal,6992.211801272195,35337.49392014096,5275657608.931187,1076057911,71845998542510.86,225934.33647337803,514938.57110311015,75406,38.97554814330684,2133.420097088581,120.02047723615397,14.80469747654988,13.61568208048981,41.68882790465312,1.4079792565151017,844.5313737616372,0.3546233886489284,72.49858314026085,26.285531800790476,24.64252490817551
Russia,2002,Solar,22135.61673848204,29609.19625982539,8568235930.248357,523857500,41243217286666.68,188849.76217226105,256853.8979263944,756811,4.789403205770224,2389.591513111945,157.66793477305674,0.3884488755816184,27.79645859671489,53.22700103575898,65.71444862405744,915.9655227030186,0.1247132913530596,77.36785650731775,69.05630440935082,69.14416510563593
Russia,2023,Geothermal,85379.31014511207,33414.53241355693,3493731359.6104307,499831320,141984708267638.62,756199.8242802267,520506.805226393,188373,34.24961084669906,533.4514494219613,281.6598264628045,8.960823980057869,64.45995509090073,93.92774970743255,4.352455375619913,504.4366306287482,0.3858270706819458,26.78154881974927,82.1839204923247,27.896351446224664
China,2006,Solar,9206.53209037721,24194.93554876283,4024242333.41587,900591755,95954011711298.56,663798.3542269173,546156.3846248853,726624,17.84703203348044,1393.0075848043157,289.5149577894491,3.972272057285517,20.276463019938152,96.63810771906618,69.5736973359874,845.6239812193111,0.4349758907399735,39.66133992856744,58.72009972780627,23.50295756320897
Germany,2016,Solar,12306.606818003467,49312.68198823299,3680895569.816049,782401022,40372763899130.29,764466.6099397069,896796.1459179047,971943,-3.3558070392787487,1757.8319414670386,140.88571612252974,12.27769950805056,59.39572527438185,83.44252056107322,66.52000291151695,433.7289873082909,0.4815391735865076,57.17033802117266,83.61404083173485,52.70872350459308
China,2023,Solar,70829.89796365729,15257.162606875005,3134327469.6195874,533294927,51928638678113.445,37274.41950271201,180022.41262690187,227797,-5.495684629567673,1435.279996360036,231.3212468190572,8.21446012460941,19.32204449740398,82.7508492135803,12.965711563977155,911.937243664898,0.1689602422103989,25.307678389208565,68.06896804472836,22.007684876506563
France,2002,Biomass,4620.125357439846,26962.85015755686,1565456582.6248565,314816287,141635633093754.62,630784.1543691164,695933.9235857106,567412,12.288152754388175,2115.482542602972,188.77293312011363,14.060767874062952,60.80799469432705,12.692467134367858,96.8541558249986,771.6614272133543,0.1056705124980594,41.38953051500006,1.0559061889606758,86.7192174572381
India,2016,Geothermal,96691.81094348565,16291.437199505004,6613638350.583705,657171317,164782607736706.1,831307.7112964398,968257.6127973356,171171,12.23506825301503,2233.948091474429,148.99710075250283,7.359189470499392,80.3125620525803,50.10877699283329,93.07320086109009,607.6394765507646,0.2893426662111967,51.55551867596393,11.08154742277694,74.07678222075504
USA,2012,Solar,28073.518487490037,14201.688126695248,3934178646.242449,192940132,110342592831354.72,400696.0334820625,426312.41740890633,615348,24.45960063991722,846.0503953134256,259.49776880015906,0.8724147623292688,24.17166190479533,49.3889309833981,84.63434947070796,173.47528274100415,0.1884762563600783,3.5488813491195814,92.55902902580353,60.382474627044346
Russia,2007,Biomass,7291.938202151658,41342.50740279486,6575962523.187051,98394199,169042803621926.66,671019.2850738505,329447.6607160751,145359,23.88119102582468,1120.998226630137,212.3243921669828,11.361914132288597,56.44857929265144,23.23334965417296,68.7369927477087,71.94851868744475,0.1155923510697959,36.66096419722472,40.6929412361268,94.51524283272914
Germany,2006,Hydro,9520.238497089154,11394.391937693312,8150505768.012838,282506976,139852742659762.58,285061.04765383975,610510.3440894973,370659,11.4209049387986,1061.1881840182136,255.2002581564453,2.788748925676892,90.81457423676557,27.38938260517323,55.239592454766175,759.986627830491,0.1863727256987861,13.812392260153828,43.47851109080722,6.985719797575607
Australia,2001,Wind,84579.90200003864,5998.044709348488,4501265118.643653,1088315610,20142746725991.33,290684.3886870331,698406.9737737908,353268,-1.878154989503752,2903.323917167422,278.49385113847734,5.050138653919667,12.209014543989229,30.750380770860232,31.95281972697095,258.96479504261373,0.2839644963243327,11.090986522665403,90.29094191993254,64.7544663654777
France,2000,Geothermal,1704.8844322541972,41599.515047170535,8256725318.742011,1372135861,45909333362044.99,74425.15977223328,152138.4900342253,69986,39.285252451919206,543.2846418430013,154.54515067582912,4.316585534788663,95.12882195369268,44.05681491884778,30.02963792070722,948.2411826834336,0.4785187074708723,44.14177333982151,77.20066410131716,84.54526400437958
Brazil,2006,Geothermal,65487.005317126015,24451.14546885705,3593836745.549457,1123790162,138884180195612.98,520622.5269067345,752942.713369485,563923,20.733055541715952,2415.6096602716425,297.4385685549988,4.826306064732243,18.2254907379756,37.70911845025502,10.520957785640627,976.203114349137,0.1185877980204157,92.5688394925198,66.88319378422611,52.52320657261145
China,2013,Hydro,16155.271974070263,44112.73994741764,762712931.5574746,425303945,79437183008547.36,605352.9723174914,707366.7977460833,528121,7.913173403442041,359.3186957715385,195.12104535575224,11.165189132458746,17.29265059205386,66.99113015884706,64.44026518575411,353.99730445028393,0.2337196323490127,71.26885463254115,95.19370664441496,25.239101342511734
Russia,2001,Wind,75137.58221108008,25508.766159692223,6632660234.468206,1051612704,49003272278203.45,463867.5515631516,985120.7392921976,564437,27.3378180874758,2845.655510799526,137.87193287820193,13.331707398588645,83.01820923871617,80.73012357540071,93.48409115665342,153.6566482038719,0.3808059408716873,5.383784058633512,22.77308696083572,3.0820926991276587
Russia,2006,Biomass,20788.561338912645,29007.000202007075,346962796.3267332,143691269,168136097922380.0,206165.21655098672,364462.3227344396,805926,6.049512238979542,2972.6343244980226,120.5700206988688,3.544652579757736,45.75854588705579,2.660539592486244,2.972593014996594,894.3002296307731,0.4100957730451399,58.283321598542,46.13590724220587,28.731169427259708
Japan,2007,Hydro,80720.41691758575,6337.568463499956,1962948375.9859428,1323542806,59756362076518.84,722586.006842366,866225.2262752387,225088,2.4632607248938605,1868.489024160368,254.50695338866436,5.00720759146218,4.034225543931436,94.69172698542704,7.529544895895612,514.9938570855936,0.1929107310785261,37.20141678897259,52.0249498642682,65.32593905144736
China,2023,Hydro,80230.38417882875,6891.367098999548,6071760381.926137,1459711244,187552450033237.7,218131.67298987223,182638.701983367,882245,32.719912569196225,468.21519003478136,233.23341532753935,9.28905559408207,20.014357570436147,64.11546182881688,43.85840178873484,968.2157706958948,0.3387350921511271,68.97863387403807,39.20266533622723,37.502144337775945
Japan,2012,Solar,11983.164553348915,37810.12867219304,8852612379.672096,736788979,49872144603551.6,859508.1209588088,938591.4664934764,241636,-1.459444564983178,2251.390156413332,236.10601624023136,6.452583324459969,3.959889798743954,22.59711395929479,60.13188395503288,293.38408086882407,0.1033904482496044,47.63618536452231,44.68251964318656,10.1273588822001
Russia,2015,Biomass,35801.91058946927,45915.94206269208,1316677844.1372356,1118172854,85553636667684.77,158416.72267526976,812354.5363946629,38279,5.092888209192518,2102.6675899643496,114.86215489476427,13.338811084660096,35.959349086693095,88.44670948807267,0.8278752070152051,436.37521622153525,0.2428233931562991,12.022401500803449,66.73161486439591,45.66391407678634
Australia,2023,Solar,23915.58712553004,37023.9101774789,7203528004.78266,215401660,189835861522426.8,58688.938701540246,95181.28880254172,1641,16.240443266178744,429.787074086409,225.01123899133307,7.125231474401949,94.34002074324054,15.952742543076248,51.53627210341505,95.22686431664027,0.0602260239472823,68.42289033240402,10.140499522840186,80.47265620435785
Germany,2023,Geothermal,59662.45620986772,46971.94203428259,3974990647.091829,735454944,189937002195576.03,873876.6344114861,32238.572405278188,369420,11.017551539188627,1428.8479413468392,250.95115453183232,13.952056912290066,42.084965546336974,14.749535876418218,95.8715886449222,942.0496384464248,0.4274054961591383,15.360402357802494,74.26693073654961,79.42263916663954
Canada,2004,Wind,17465.244651576395,47051.21764887236,3800845362.188364,786181867,100572267024971.77,447319.8635087396,450622.1166985917,116389,-4.706082528741042,485.3217738699596,276.8325746184768,5.768570826760999,94.74483897542602,69.11459175719862,33.2066448042845,541.0340552319261,0.087526612746636,7.535618488657436,51.76177939778391,55.33497145032032
China,2002,Biomass,61107.19619935915,31681.78794582036,5765123866.219551,909069534,166158976792897.06,468899.4534026782,341111.76005740714,727131,18.52926704597444,1456.6158376449775,269.7812313152,11.881911380001366,94.89085801283376,33.093205312962034,88.54302481851758,154.1167591920244,0.0916357805200478,73.61525767920773,14.194611199357055,56.01303791542487
Canada,2019,Solar,93623.5777513974,19607.2880941179,7565706059.124682,596682722,37183963509828.02,914333.9492586816,439905.7875910393,107441,18.581736891143976,264.78035711473024,121.050874315832,14.680445027753647,45.12141900836444,43.37487502916108,92.36485272265271,57.63852276851562,0.2128739782033926,47.66196003861,17.459285126087543,62.26597044239145
Australia,2003,Geothermal,58251.60225149139,31181.7208184536,2850111385.1142054,340582038,27764958072773.465,452270.0452340039,36736.09835369134,568155,-9.01102220814509,2590.611144436183,212.31930943393803,4.500275257454617,40.23953578676347,5.562926679806212,97.83689713913527,512.2096985254292,0.1752756094440273,46.93819210505886,18.55342760966404,3.375626626892003
Australia,2011,Hydro,40907.84962395103,1776.0035595774607,458414532.4023088,105943028,33537118045909.715,884475.4293873259,370249.51935024513,662068,20.30836397613461,2020.340174778216,170.2707499710562,2.255661531583116,17.438215157021197,74.19861970070689,8.187481271915386,70.9034305759868,0.1428764375203875,49.22685136912727,13.744136665396244,8.646347464356907
India,2004,Geothermal,4017.4976936537214,42607.69334899961,9610426510.357103,1481644956,80046927666704.28,9582.432886592424,191877.6961234693,303959,33.210529919296704,2372.3162638456806,170.44432778533633,0.6252547941140818,86.36482378401624,95.1447170751939,90.03526025946717,651.0130833764318,0.1742029427518606,97.48068269760113,76.13723074662289,59.20242502685209
USA,2019,Geothermal,32373.34189853216,29917.17605348554,6377445049.750427,315228596,47357148241641.05,138370.8866972113,269637.8946351618,531195,-3.603789999801462,1458.315004326317,200.8216880953248,0.1517659452001668,27.55466365140892,85.98532722499178,81.34767459978188,662.50511580761,0.1280418801243113,1.9893897490570245,13.628619366965754,81.638357298908
China,2009,Hydro,84189.92585698639,18037.34567058516,7289735791.171169,700178367,110759508425012.6,453784.9279277434,96608.64877678052,933680,18.025124030468277,1589.3687551290077,167.12401199875933,4.959307589509165,4.887302447811237,40.597736594694446,31.478712767828497,794.5260114705824,0.2402855448692403,10.399035529261049,23.413519674707985,61.92910545636966
Brazil,2017,Solar,60089.00018563949,10126.291450366718,1853647965.265892,1409532269,20087057266323.758,104279.74551582204,256077.5523471202,972350,20.22131299613499,2060.804393321401,165.56173621247837,5.563543694356748,34.03244399461989,86.95104209780636,18.35959860524928,260.64593559598484,0.2481691456118814,82.14469515163127,3.840614801412556,38.525647824747885
Australia,2018,Geothermal,42554.21417297027,26656.29290376214,8133366530.939785,1191062935,94372572453469.88,425120.07461422565,766881.1351793725,994832,26.380034471762983,2851.737273603744,174.5806538271529,4.098771975369153,72.07892857622709,66.93483293589048,74.43835348242831,886.2343833713669,0.3880482623531758,23.146254791817267,75.33202392111131,72.65095029466016
India,2014,Solar,55768.02378295424,42402.55575576042,5971226871.664464,1192578502,29684508355850.56,216568.6747429257,990472.4768807804,2718,-7.538884961780569,2528.426975229253,251.31380221579985,1.1221404500451553,27.948397013692706,79.17254780705242,92.75850258025694,328.3796522031205,0.4802582799088403,94.94221966707184,54.26373630371384,33.75219844827583
France,2018,Geothermal,99283.27645725232,35521.588477770565,4071291300.85628,1216547199,97847047841740.48,979096.8262255054,720230.9886804178,274703,30.11536716511308,1264.3008654029634,266.9236716473597,3.1416205332195477,85.19873558815621,19.84361989691229,60.36604670572591,112.73922799822522,0.1632913862900328,59.25013997083544,23.013970428420382,16.267416873705532
France,2000,Biomass,75324.54662804812,11628.542251844285,2388956057.540854,1088536615,188468827517252.56,777699.8560757382,975442.8072762684,392213,30.312630671460997,2154.511073213216,205.64988403913895,11.756926961497244,42.0570412323231,39.44367895321585,98.065588098445,542.3987096606824,0.3500298506561348,82.3508529913378,16.497237034813985,1.7664323193046338
Australia,2021,Wind,74291.93305702638,3398.2695344884646,7473316465.924918,571931567,155147507450017.84,20800.52494447896,225635.0897924236,741764,32.36051160824286,2334.4456191007057,297.9942217998393,10.001406070554424,15.882599410820731,69.23193375971132,73.37332239226005,940.2335295735292,0.4927215164910692,60.43845966303202,72.4835939017066,93.75838162222388
Russia,2020,Solar,15632.07050597059,46519.7308781794,5321341591.175481,1311084524,146479293519992.8,262230.4202738983,977322.4065653865,53651,34.15664613573608,777.8862245063006,237.26617007341773,9.982275517317216,93.177097278048,80.19206576412698,9.963984622355548,714.7041480670424,0.076612728245713,93.72327434671648,86.11549041989932,16.62873804207208
Germany,2004,Solar,84155.01482812122,23056.785386542742,6352056456.590433,467975027,149068965006609.34,223148.6767500668,90810.9166782907,58688,24.343173545820044,676.6066513201874,133.3847488084161,2.518981718813396,97.23904356024129,45.767336947078064,46.1200591548222,933.1865619929868,0.411675624124816,63.441656993587216,14.354153736758446,9.065077967997926
Brazil,2004,Wind,86680.65323865385,37880.136673285626,923221635.7353466,116090353,62834003190370.66,247079.9924738539,335513.6809947139,740381,19.811596040246847,593.6903960794768,203.1126237882584,0.5945492306488137,70.52659549341091,60.183630913202194,0.1436234639026201,932.1412100872034,0.085241681379321,71.00905959931353,61.26965912039025,91.04038374383111
Australia,2013,Geothermal,29950.96287796249,25157.262616504308,8638699395.117027,1212840039,112331848600266.92,947575.684648766,429640.8459450561,134331,19.388941726818,2705.733756305356,116.20726708783609,2.7586643819433383,70.62722706526492,98.3370143847516,28.78479791623433,538.4577113717922,0.1847940573150442,27.49718685863336,83.20764069600084,54.38297811150452
Russia,2006,Biomass,4337.622854729396,5350.971613865272,4031695960.223666,1245740996,29432200521699.64,996068.6340028652,544976.3744736315,611735,6.770271735635074,1370.5338401263973,185.63083454062345,14.233204915382183,55.05632356738984,99.3763286194622,78.4869189158214,64.58317355525145,0.165661674248997,5.870137554202904,22.448721513132085,81.66667701915357
India,2014,Wind,6500.199429663785,29389.62520175209,8155535053.852232,227758228,168776416784530.7,801477.8852694732,98959.12137366208,133474,11.091914981510705,1935.4758341942024,103.01955400588189,10.500306314718705,23.57683346057796,13.942837679388976,77.27851532942829,210.4303250245208,0.4378530300300176,52.25571581730512,30.26639775884356,1.768582783716044
Brazil,2014,Biomass,54146.65411188636,20892.230340467715,7189353420.012402,1473696070,168120658733763.28,351554.917241228,8287.009701047878,533072,-0.2162603662074893,1440.109000720446,210.44687785420373,6.209640808707033,45.64102340844208,21.230808031862413,44.82056699010142,903.0207935386038,0.2115303544399392,40.707847453161165,18.427668776075112,72.79764742166962
Australia,2014,Geothermal,51271.55489843656,18927.672146523924,448458828.7569714,784775693,50546309039798.44,688401.7903222837,3851.733510992912,236699,-3.959891019437919,1287.857740900501,247.24235312130563,4.367237127537091,37.540843737033,0.1295248187333508,50.16431129380814,688.7140543979505,0.1348725989806617,37.29161201655997,59.83544776321759,90.4618763546852
Russia,2016,Wind,95286.45474843009,49070.01102553664,4829217383.813938,890454182,1836211207952.384,802916.3778009184,875188.3329064631,972977,38.72305698171289,1794.544968321526,283.6966341301269,14.910734258247713,16.67350348641392,9.7832413110278,79.48666528956328,197.5923060136725,0.3449403790954506,26.18453089911007,29.56027543054438,51.03687574188819
Germany,2010,Hydro,52084.971233919816,44639.35470843236,1978079871.8669205,481077188,115262316228451.02,213396.1624359944,992198.5058890596,460635,38.33855985310737,2674.907823296421,227.7547224987068,0.9332944744817062,81.41358576162482,50.62386836748024,0.8268644772915001,373.3402077844408,0.2801705185430556,14.241927153478995,63.696706922204136,42.9659008074064
Japan,2015,Wind,74786.52116000043,34812.45265432772,7074019736.484441,230280837,196099738599438.56,254846.5533616501,493306.0797008534,734425,27.899094846760555,2732.0937167430334,214.14235549907343,14.962570895900532,79.35703255726825,96.70072496483888,46.6372038283365,447.2860861603013,0.0745137977659022,8.42288360521687,55.28530259737813,94.3410044995139
Australia,2020,Wind,86512.47626204121,35970.04810921404,9686082834.632069,377965899,66690256197745.7,115806.4104597268,401950.1375068806,14733,-7.486577096813004,1059.4538593921236,202.22511430542156,7.381410965838347,14.091516578576757,34.70901074739149,39.4745292396414,722.9894218143731,0.194349307566124,67.75234261078728,18.28546892890668,86.36655744493059
France,2019,Biomass,65671.92483285555,21519.150198588926,6876656142.585044,687699837,139507935290809.56,547526.70555783,780627.1681352002,124920,31.90428275921554,2073.233048365044,283.9667637753365,3.962783663897869,91.75603989144416,75.15072605027456,16.280228733016976,918.5200862871023,0.4397377709184264,79.04865047426658,8.693870962907635,73.17811619909948
India,2021,Wind,45982.209203424194,41187.28132265825,9808450574.45437,725586177,91722934866047.77,167809.6010942943,867182.9586770983,562689,-5.646152233673643,728.0306337581304,247.4265599612288,0.4217224560996346,53.54812555148519,60.32222644906222,67.1660351626653,341.05859023682245,0.1088847069536528,53.5816364729826,63.66770093287188,62.46096919499912
Canada,2022,Hydro,22171.891583995854,21248.19756375813,7010583684.9568815,960914946,191144355867396.03,348912.4510326767,455537.8600100185,544799,-1.5515514233103342,2264.655605860225,168.90983480686094,10.26895516163687,66.20117498728195,92.69175312850432,65.46989656599817,455.7600019590767,0.2547636212004119,57.68933787685783,1.4133269748112132,84.05587014843256
Brazil,2011,Hydro,10720.918027505864,34229.40701862312,7904575440.313399,1323389533,68929792304017.61,850062.7727163539,266731.4816391664,505457,-7.517629344443957,820.5948370240825,144.644452280675,9.181271900251602,51.82301955472124,79.5942031587537,32.44686790380583,854.4717900939137,0.3324278417589173,64.17186947873351,42.0134767920634,69.97815633850465
Brazil,2014,Biomass,9459.501114442042,47897.57645159176,2644216769.662628,951658487,166591426698121.8,34123.962783205,736621.9439564499,642325,20.26846230954503,920.453932900724,111.74318083115668,1.593968007566497,52.28314555653667,29.29754751841639,53.47688061696836,990.7227368266172,0.1138807004501856,92.5716623567878,53.226415858578434,99.63168650450704
USA,2016,Geothermal,30358.655509617794,25466.04527461127,1885035874.2647903,60299925,40861554611215.71,878379.5070474356,594154.3176061638,727269,29.608174308081335,1543.608997132705,205.9869387119812,13.03259137281191,30.264277991174005,70.47631583249684,50.168716441200544,949.9852216442896,0.0575871831670294,79.77114285905978,38.08408495851331,48.97938081848071
Japan,2019,Geothermal,41906.8113832017,27395.08878269258,4344845183.208165,247768127,156467863527960.25,740838.5338912155,765114.2009856515,123854,35.13676549721855,2598.159614895156,162.23175622558205,14.72413084834413,97.3620974192323,89.82294261064094,99.51558746939114,912.0201324446232,0.4610041855060198,24.240000329194665,92.92019591967656,61.34280899900871
Japan,2018,Biomass,71383.31830903918,10020.916552566025,8366713640.401726,19701419,33159835611048.805,232029.1910068714,357781.49583205784,574709,7.871629785884302,2949.138307584036,273.58625392280305,6.906856508211316,73.49685117084226,67.92417845401818,84.87226709073386,378.5933396277978,0.1425843866163799,40.05201890057486,27.189894805079994,31.05906045480792
Germany,2011,Geothermal,82935.56513354718,15099.66850486058,7234745601.327829,886609090,48819858142453.5,217368.8376138357,593302.8195114302,656491,39.38180150397992,2173.716695849563,147.83301358138394,11.631754904267686,5.691165484720672,18.216793405985165,55.77407670418685,301.56324340753406,0.347603492236163,8.968537231218221,35.33440608235582,59.49958520875525
Canada,2013,Hydro,54726.77605573004,14745.75861713032,9735411766.01193,999455772,90632826784764.78,127154.37199266044,328962.4941455531,560125,-3.3372025750862253,2018.95989528216,227.506687211644,2.5054293141797017,51.67969254154833,44.887167514522496,19.680605990024503,691.7767310974706,0.2941478270008348,78.12884349016383,50.39650240887046,30.64925508650346
Australia,2020,Biomass,14452.191286147994,47219.15288355503,5107292604.945597,641356722,118306876397327.12,498159.8699511163,667200.0483972199,148493,-6.554981308992705,902.5611701236217,252.1944447909574,8.196490223497683,44.477149932017,88.3423362705648,99.78883699548432,341.4587082063022,0.4951471417580027,98.59191606974498,9.292603411850797,13.077918837658697
Australia,2023,Wind,92501.54231149082,6302.244459797644,4431028552.589837,205602116,43847683107552.42,191364.82584314496,647883.7037426565,517649,31.74839143501924,1908.6316382238776,219.84468856935328,12.712127340351632,98.40421835775244,92.37975193850208,88.75905068375887,991.6205804535688,0.4483313655364762,43.25319469760862,41.11498137928571,71.0081223853657
